LNR,RESPONSE
16174,0.028818512
16175,0.022245204
16480,0.04822399
16505,0.028818512
15900,0.020718656
15917,0.021255229
15920,0.031046737
15925,0.043530375
16249,0.025479257
16252,0.043368194
15942,0.044462632
15945,0.026505185
16260,0.025153883
16273,0.029761065
16277,0.028113404
16306,0.021093756
16314,0.04524234
16315,0.029353436
16026,0.021129204
16664,0.042463195
16667,0.08222743
16706,0.025757262
17031,0.028144598
25581,0.051566668
25593,0.021733072
25885,0.028146563
25602,0.021995753
25898,0.027524404
25901,0.02067206
25909,0.020783635
25911,0.03903722
25917,0.020835865
25629,0.028818512
25655,0.027873944
25954,0.05650428
25395,0.03089127
57696,0.032293197
57703,0.040225543
58014,0.024897177
58654,0.022913517
58656,0.021503625
58974,0.020907065
59293,0.02108215
59302,0.038747124
59308,0.02100441
60252,0.082797416
60269,0.021399017
60571,0.028144598
60574,0.046029925
60586,0.02074597
60892,0.048602235
56120,0.025255254
56766,0.02099568
57401,0.024221
58034,0.075491235
58041,0.036777228
58045,0.022464653
58678,0.021629518
58682,0.021167273
59003,0.02664579
59330,0.028736059
59631,0.025513403
59951,0.03716681
59964,0.042386543
59965,0.024482496
60284,0.03893113
60285,0.022626268
60594,0.020635752
60600,0.020840038
60604,0.024510242
60913,0.028818512
60916,0.022649124
60925,0.026684154
56149,0.043069836
56466,0.03239184
56470,0.023702363
56782,0.030335492
56786,0.02673486
57734,0.022839403
57737,0.024152622
58057,0.020996004
59016,0.024602931
59029,0.059414696
60292,0.02223487
60298,0.042717304
60616,0.021244967
60622,0.043965477
56165,0.028113404
56808,0.023272514
57450,0.04049193
68196,0.031268883
48409,0.022984924
48417,0.024558872
48738,0.06038626
48742,0.022985855
49071,0.02322441
49385,0.021941949
49397,0.027301405
49703,0.03369135
50351,0.05319188
50357,0.045343913
50672,0.05446143
45823,0.042530496
46472,0.025672682
46790,0.021806316
46792,0.040548436
46801,0.03437699
46807,0.023255855
47776,0.037392132
48766,0.025727054
49078,0.028177794
49724,0.04021195
50048,0.02219992
50051,0.036155187
50364,0.022200923
50377,0.025183892
50695,0.02137781
50696,0.028144598
46159,0.025077801
46830,0.05126271
47140,0.020702563
48767,0.028177794
48786,0.040163834
49104,0.020839673
49106,0.022213561
49418,0.045581244
49754,0.021157173
50064,0.036495443
50709,0.038195394
50724,0.035447028
45855,0.030953841
46181,0.024597894
46187,0.02086562
46196,0.049524777
46504,0.02351631
46505,0.022454185
46838,0.02272372
60890,0.020929033
56104,0.021939488
57051,0.028113404
57372,0.021857793
57373,0.021850102
38705,0.03293956
38718,0.025679031
39027,0.021717753
39033,0.021158813
39036,0.026277082
39040,0.078742914
39361,0.020893218
39671,0.028177794
39375,0.021736694
39377,0.02122524
39383,0.02968034
39388,0.023977704
39405,0.024844259
39730,0.022090388
39414,0.030139392
39834,0.029262744
39839,0.040803805
39438,0.022272034
39442,0.032286346
39447,0.020563485
39732,0.03716101
39740,0.029601876
39466,0.022048514
39481,0.05166915
39777,0.028818512
39779,0.021000028
39491,0.023177797
39494,0.020675084
39497,0.026806988
39504,0.021176388
39797,0.028144598
39799,0.02186239
39828,0.027930917
39546,0.025181927
39557,0.02383556
39575,0.028113404
39275,0.028144598
39594,0.022296906
39602,0.026061285
39606,0.041837715
39609,0.028818512
39610,0.02133132
39310,0.023132421
39631,0.022277974
39660,0.021604938
40328,0.028144598
40007,0.028177794
40011,0.024131605
40350,0.024667332
40020,0.023123082
40033,0.020972693
40369,0.028177794
40052,0.028903976
40382,0.0471666
40384,0.021761987
40392,0.021553582
50327,0.022137953
50329,0.024095329
50654,0.028818512
45793,0.020648494
45808,0.029433705
46770,0.025021682
47435,0.028818512
47765,0.02239855
47768,0.023415107
24310,0.040943034
24610,0.020806098
24617,0.02930017
24621,0.025542635
24630,0.022419447
24343,0.05952204
24347,0.03822538
24639,0.029180959
24368,0.028818512
24376,0.045165706
24377,0.020666039
24682,0.028177794
33273,0.028144598
32970,0.028818512
32978,0.022059109
33298,0.028818512
32982,0.026502123
33309,0.04382193
33007,0.023396542
33009,0.028144598
33013,0.040694483
33018,0.029767098
33323,0.04671744
33346,0.02372867
34029,0.021413637
34030,0.03260125
34037,0.021781163
34039,0.02238063
33724,0.037001155
34068,0.025023663
33745,0.029601876
33747,0.023705827
33756,0.023011802
33758,0.03820655
34170,0.021481123
34087,0.028818512
34088,0.020819722
34090,0.028818512
34097,0.028177794
34101,0.021882182
34103,0.041257612
34116,0.025522217
34117,0.021867502
33820,0.039682552
33831,0.032898843
33833,0.038532287
33834,0.028177794
34142,0.02870832
33539,0.051445283
33541,0.024173576
33873,0.025405644
33570,0.024658656
33880,0.021242058
33896,0.022360325
33580,0.022842824
33597,0.028144598
33905,0.028113404
33906,0.028564878
33603,0.024555571
33936,0.028144598
33622,0.021329056
33662,0.030209243
33985,0.028113404
78794,0.028818512
79104,0.042796668
79419,0.023266332
80709,0.05262232
76558,0.02092552
78159,0.022284077
78495,0.030116526
78803,0.028177794
78817,0.033201315
79135,0.023550954
79450,0.03581989
79774,0.022250053
81056,0.023647225
81376,0.023596153
76593,0.05253901
76913,0.03955746
76915,0.024823887
77225,0.028144598
5510,0.02106818
5575,0.022326764
5263,0.048057597
5273,0.021033973
5582,0.028113404
5593,0.028818512
5600,0.028083561
5287,0.052182663
5614,0.042931125
5311,0.039724078
5313,0.024870245
5640,0.028818512
6291,0.029934378
5962,0.021900881
5966,0.044848252
6317,0.021389203
6334,0.032406572
6345,0.021658646
6035,0.033089083
6456,0.020785498
6044,0.023070427
6055,0.022296585
54507,0.02984537
54509,0.028818512
54523,0.028144598
54844,0.021444099
55149,0.022690207
55150,0.050710265
55155,0.028113404
55472,0.026239492
55478,0.026836816
55483,0.04383981
50976,0.02052701
50978,0.02520092
51300,0.03218266
51309,0.022745846
51310,0.022668751
51628,0.024119997
51640,0.022959698
51955,0.023228718
51960,0.021597903
52609,0.040446658
52921,0.021676866
52936,0.03859318
53260,0.05121731
53567,0.043497242
54211,0.021439452
54221,0.023408217
55498,0.022731297
55815,0.039363828
55826,0.021127874
51009,0.046459794
51317,0.021006191
61159,0.02237534
61171,0.02360731
62436,0.02487583
62440,0.051394165
62762,0.026651498
63092,0.05306997
63722,0.021062164
63731,0.028177794
64039,0.02349521
64042,0.02334147
64052,0.023167739
64370,0.021477554
64679,0.026297476
64681,0.021438057
64689,0.028818512
65006,0.022717334
65653,0.03328886
65968,0.0211916
61188,0.025020057
61499,0.02083551
61823,0.02100663
61824,0.028117862
61826,0.02321425
62460,0.023132099
62461,0.021650665
62463,0.045063
62789,0.033603314
63096,0.023686076
63107,0.028818512
63418,0.024322048
63424,0.02159099
63735,0.021025527
63742,0.028994394
63753,0.021253878
64070,0.022682674
64380,0.049029466
64704,0.020865863
60202,0.020895636
60520,0.02254201
60528,0.02538875
56058,0.045074217
56059,0.04813401
56374,0.021444254
56386,0.044248816
57027,0.059207745
57331,0.028818512
57348,0.046780594
57654,0.070042424
57975,0.024380201
57986,0.028152682
58619,0.023077505
58939,0.021523274
59579,0.03952876
59584,0.02130379
60857,0.021783752
60860,0.0553088
56074,0.038314387
56410,0.057677265
56717,0.04104177
56730,0.022694377
57047,0.021864546
57049,0.021060959
57351,0.025815072
57356,0.04708066
57689,0.028144598
58315,0.021848297
58319,0.026635082
58329,0.022556536
59288,0.028818512
59604,0.028113404
59610,0.039988328
60240,0.028818512
60568,0.023263818
60883,0.023020508
66217,0.024049664
66864,0.028758923
67175,0.043535825
67814,0.058259316
67821,0.03336258
68142,0.035279036
68777,0.020912461
68789,0.028818512
69104,0.02254976
69112,0.022429539
69418,0.058031473
69425,0.021406619
15387,0.028177794
15700,0.03947114
15712,0.05822339
15714,0.04891265
16042,0.021975797
6061,0.021691905
6374,0.022063386
6381,0.055617325
6074,0.023232283
6407,0.038102925
6409,0.031586066
6411,0.022161113
6113,0.03921081
6119,0.044164043
6436,0.046184387
5842,0.02906275
6168,0.021109145
6180,0.039491266
5874,0.021204105
5881,0.021793108
6195,0.048976596
6197,0.0221734
6200,0.02497913
5898,0.023403723
6205,0.028113404
6220,0.024701446
6226,0.02912249
5925,0.028818512
5932,0.029695993
6276,0.022594186
6594,0.023327747
6901,0.024891915
6910,0.028818512
6614,0.022464937
6925,0.027228
6623,0.028818512
6948,0.022322085
6951,0.052163508
6645,0.029601876
6650,0.046560556
7063,0.028144598
7073,0.028818512
6666,0.027236931
6671,0.023078937
6680,0.040908616
6964,0.021190248
6974,0.023350617
6977,0.023764553
6980,0.021026125
15538,0.020662116
15548,0.026784454
15840,0.036187503
15856,0.023651617
15577,0.022036232
15578,0.022288332
15583,0.054130316
15286,0.021472646
15601,0.022783626
15622,0.021923414
15634,0.028818512
15330,0.023518523
15334,0.03340179
15653,0.038398057
15351,0.032283742
15353,0.021031076
15661,0.025015157
15672,0.023108711
15696,0.023601718
79578,0.025490496
76700,0.023810083
76701,0.022577118
77025,0.050061587
77028,0.021394525
77035,0.022430375
77339,0.020904683
77354,0.021649515
77669,0.020866837
77671,0.028144598
77980,0.036161877
77988,0.021200286
78307,0.03801143
79260,0.022055166
79587,0.028146563
79589,0.039713394
79906,0.026363544
80223,0.047151636
80553,0.051764753
80873,0.020981707
81185,0.026810732
81188,0.024756813
76718,0.04279537
77043,0.022826582
77048,0.0224712
77056,0.024364488
81611,0.024583125
81929,0.04623655
82252,0.05214677
82880,0.028818512
82882,0.028144598
82886,0.028144598
83211,0.022462763
83527,0.023011148
83539,0.038401652
83857,0.044633992
85129,0.021630464
85133,0.028144598
85140,0.041635618
85448,0.021895442
85769,0.022503668
85772,0.026872411
81946,0.028818512
82260,0.021336228
82266,0.046419494
82599,0.028669834
82916,0.021414287
83236,0.022142483
68279,0.038106076
68596,0.028177794
68599,0.022642419
68600,0.038698543
68601,0.02245573
68603,0.024764983
68609,0.041136805
68926,0.051328648
69235,0.022093827
69245,0.042875446
69249,0.024522465
69252,0.024305655
69875,0.021690141
69881,0.022795573
69883,0.043186903
70524,0.022092711
70529,0.044865444
70846,0.021693056
71157,0.029601876
66377,0.030316403
66713,0.022873774
67021,0.02349649
67341,0.02467754
67665,0.039715394
67981,0.039706167
67983,0.022247143
67985,0.028818512
68302,0.054549906
68310,0.023483768
68614,0.0458236
68617,0.037246983
68625,0.022634631
68940,0.023727974
69268,0.021197036
69574,0.026429279
69913,0.034380432
70216,0.022024035
70218,0.023994364
70233,0.028046357
70536,0.028113404
71178,0.054756522
71184,0.030974118
71192,0.021095484
66405,0.028146563
66714,0.021860188
66732,0.026172318
67038,0.036960665
67047,0.028600372
67367,0.049790297
67995,0.02660226
68324,0.038969178
68325,0.024746032
69284,0.07451278
69594,0.022213763
69922,0.02279594
69929,0.028146563
69930,0.023510387
70234,0.022420052
70240,0.023736851
70250,0.021057695
70883,0.058069576
66417,0.053149816
66424,0.0262887
66739,0.04793892
67064,0.023208465
67375,0.073546834
67702,0.030284049
77501,0.024125105
77504,0.02112674
77510,0.021841431
77823,0.02683705
77829,0.04439437
77837,0.024808269
78139,0.028803702
78149,0.051965684
78154,0.043846305
57610,0.022417847
57920,0.037149925
57924,0.054550488
58232,0.023818519
58238,0.066038
58239,0.028818512
58244,0.039583486
58553,0.047081627
58564,0.039183967
58881,0.026250456
58890,0.0673388
59192,0.028146563
59832,0.03237199
59838,0.024562402
59842,0.028113404
60481,0.021450048
60482,0.02182335
60794,0.021115728
60799,0.024707777
60807,0.045290183
56022,0.048630465
56345,0.030591518
56660,0.04709361
58261,0.030403053
58574,0.028818512
68379,0.024285795
68713,0.023512878
69025,0.022353569
69028,0.021583712
69670,0.053742994
69982,0.043500345
70299,0.024657
70304,0.025342852
70310,0.023045123
70619,0.028818512
70631,0.035378985
70947,0.039659064
70948,0.02359754
66797,0.023333099
67125,0.037518527
67442,0.025717454
68727,0.024907326
68730,0.027455121
69034,0.04902407
69035,0.024182698
69355,0.028818512
69359,0.028818512
69362,0.040814556
69684,0.03086543
69996,0.028177794
70330,0.04903769
70637,0.022355426
70639,0.045669112
70641,0.028113404
70653,0.024379037
70959,0.022557361
70964,0.038356062
70966,0.022085918
66181,0.021647338
66494,0.021696711
66822,0.023727506
67455,0.04540854
67456,0.037800286
67466,0.026782682
68094,0.025570726
68104,0.031487387
27995,0.041985195
28313,0.046044078
28995,0.02064551
28658,0.035390254
28665,0.022233399
28666,0.024728214
28689,0.020638108
29032,0.020531781
29125,0.02454672
28725,0.020640073
29055,0.040027816
28738,0.022860039
28744,0.034071147
29059,0.028903801
29070,0.02737159
28761,0.043631222
28762,0.026718501
29094,0.02285783
28785,0.028113404
28801,0.020985533
28811,0.023568243
28513,0.020633318
28819,0.02366623
37692,0.028818512
37404,0.024638273
37426,0.04096239
37740,0.041890115
37758,0.021327449
37443,0.028818512
37458,0.021375107
38102,0.02422156
38106,0.038919047
38137,0.02388521
38451,0.022962956
38155,0.021431664
38566,0.0330645
38487,0.022227734
38489,0.03398458
38498,0.049845766
38223,0.028113404
38228,0.026666408
38229,0.028144598
38540,0.028818512
38243,0.021692496
38257,0.022224821
38548,0.02474009
38559,0.023521662
38264,0.023373682
38286,0.038925003
37897,0.020826383
37585,0.023023281
37598,0.022459231
37599,0.023051336
37611,0.022268925
37614,0.051194396
37921,0.022399804
37936,0.028177794
37940,0.045833368
37322,0.026163533
37646,0.031294163
37650,0.028818512
37675,0.028144598
46972,0.038257364
47299,0.022875555
47935,0.021558965
47945,0.041264772
48279,0.021842504
48597,0.029848507
48600,0.029662691
48914,0.020886706
49241,0.029601876
49570,0.022984501
49884,0.02706812
49888,0.021525364
49891,0.026683146
50217,0.02191162
50532,0.028818512
45682,0.022645969
45998,0.021156076
45999,0.023946272
46003,0.02267173
46321,0.028146563
46323,0.026753955
46329,0.023330465
46655,0.06625765
46989,0.04027585
47627,0.02497525
47631,0.021118041
47639,0.043549806
47645,0.024765093
47964,0.022098137
48280,0.027522318
48298,0.020633083
48607,0.028144598
49261,0.023841802
49596,0.021752626
50227,0.028177794
50228,0.028146563
50233,0.023034014
50240,0.027013632
50546,0.03793376
46021,0.023328852
46031,0.028144598
46687,0.02750185
47002,0.021807583
47323,0.020544592
47326,0.022718873
47336,0.024666278
47974,0.021863803
48633,0.022298481
48642,0.021647321
50252,0.020764215
50575,0.024183787
50579,0.02222991
50586,0.020996645
46035,0.05562987
46038,0.024180345
46042,0.06288568
46379,0.024626045
47033,0.023402369
47358,0.034526274
47670,0.028177794
47673,0.025649693
56284,0.024132308
56604,0.04326593
56912,0.04603681
56916,0.023404436
57233,0.032431185
57878,0.021925932
58209,0.05511295
58831,0.051310748
58839,0.03070977
59155,0.025569798
59160,0.023216018
59482,0.021941783
59795,0.05974408
59809,0.022323718
60111,0.021063445
60112,0.023090195
60125,0.024289751
60445,0.02227615
55987,0.023511872
56291,0.025309352
56618,0.025062632
56941,0.04015695
56943,0.028177794
57266,0.043742374
57267,0.021705478
57575,0.021672012
57908,0.021993384
58211,0.029601876
58535,0.043072745
58852,0.032377418
58869,0.048577406
58870,0.02176881
59189,0.0448986
59492,0.028144598
59813,0.022428978
59820,0.031832747
60132,0.021567293
60458,0.02215218
60771,0.041622914
60778,0.021131929
60779,0.031910047
55992,0.020849343
56003,0.02292378
56007,0.025052095
57284,0.02229028
8637,0.028113404
8960,0.022268673
8648,0.038430717
8651,0.020766502
8653,0.030958872
8354,0.037694525
8698,0.021343654
8708,0.024711253
8412,0.02144785
8748,0.040247962
17600,0.03410627
17614,0.039594237
17921,0.028818512
18238,0.026119165
18240,0.022006465
17955,0.025263006
18266,0.03952254
17973,0.024789559
18282,0.029595686
18287,0.028113404
18312,0.023759244
18025,0.028818512
18029,0.029601876
18035,0.041764554
18323,0.026963307
18045,0.039034802
18062,0.034406785
18359,0.022660179
18360,0.028818512
18369,0.044595048
18370,0.025353396
18081,0.024107795
18091,0.030010022
18096,0.10859169
18382,0.024499634
18385,0.023193737
18108,0.021898946
17800,0.020953404
17805,0.023503816
18146,0.028818512
18148,0.028144598
18150,0.024652211
17854,0.023435142
18173,0.028818512
17862,0.029601876
18204,0.023264565
18205,0.02315778
18213,0.021883499
17907,0.028144598
18226,0.025673294
18230,0.05631593
18908,0.02484982
18585,0.029601876
18922,0.021063296
18924,0.020580158
18930,0.04128937
78612,0.044547915
78615,0.021747896
68422,0.049630523
68748,0.023701958
69058,0.022110805
69382,0.034263097
69709,0.03009131
70340,0.045366243
70345,0.024253119
70656,0.029601876
70665,0.024856523
70673,0.041573636
70978,0.05657968
70986,0.035448555
66522,0.03185064
67164,0.02318337
67809,0.04892139
68114,0.020752419
68121,0.04982301
68436,0.021741398
68444,0.035660297
68766,0.024459178
69085,0.028113404
69398,0.028818512
69402,0.047593404
69406,0.024243392
69718,0.022919133
69733,0.041644357
70366,0.024417233
80175,0.028818512
80490,0.038803037
80497,0.036120374
80811,0.021082165
80817,0.023738382
81121,0.029601876
81130,0.032178506
81136,0.024158876
76673,0.027499348
76677,0.028146563
76982,0.02280602
78258,0.023765925
78262,0.023127109
79222,0.020878186
79546,0.024654338
79860,0.02200761
80197,0.030127076
80506,0.022218887
80834,0.030376721
80837,0.020581307
81141,0.020797966
81473,0.024407735
76696,0.023204478
77012,0.022031128
77325,0.021860298
77332,0.02221392
77644,0.029720549
77653,0.02307949
77958,0.04896136
77963,0.04752023
77969,0.050818764
77975,0.044325262
16777,0.028113404
17060,0.027167752
17074,0.036368985
17092,0.022309868
16807,0.050859664
17099,0.028818512
16830,0.02097473
16834,0.028177794
17137,0.04957762
16851,0.020628555
16541,0.020975651
16868,0.057298936
16558,0.028818512
16889,0.021776894
16890,0.020731479
16903,0.024236603
16904,0.041817345
16913,0.022008708
16602,0.025594873
16609,0.038974095
16611,0.046506256
16612,0.03007272
16919,0.029601876
16928,0.039382383
16933,0.0412991
16946,0.050568227
16655,0.028818512
16963,0.022593254
16965,0.023884712
16976,0.08788336
17635,0.041462075
17298,0.02375739
17315,0.038917482
17640,0.02535297
17321,0.028818512
17330,0.052177887
17337,0.02271835
17354,0.021653004
17681,0.044848315
17689,0.028818512
17365,0.02126113
17369,0.050485622
17713,0.02288935
17401,0.020825915
17721,0.020959275
17424,0.02160067
17747,0.021012085
17440,0.042093746
17446,0.02944201
17759,0.022800619
17767,0.02246535
17458,0.024409948
17163,0.040450543
17176,0.021374028
17482,0.020761965
17493,0.020938957
17496,0.06329328
17512,0.05782481
17515,0.034701075
17202,0.020799845
17217,0.022098748
17530,0.021232177
17531,0.023642238
17218,0.021888673
17244,0.034588844
17255,0.028818512
17559,0.0461842
17575,0.021211669
81009,0.022114404
81018,0.021900836
81324,0.022738107
81333,0.037148397
76863,0.0544637
84253,0.028931946
84894,0.028144598
84898,0.036212143
85206,0.028146563
85211,0.026181009
85220,0.056130543
85529,0.024185538
81705,0.02216612
81709,0.038939312
81716,0.031491637
81718,0.024740845
81719,0.05539561
82344,0.026025461
82989,0.028615385
83308,0.043623462
84584,0.025254855
84589,0.04429126
84595,0.021177273
84904,0.0472332
84912,0.057768874
84920,0.02089476
85233,0.0492536
85548,0.020891124
85552,0.028144598
82372,0.023537926
82374,0.020853719
82684,0.028144598
83007,0.025397364
83011,0.028144598
83320,0.026820865
83653,0.022348309
83660,0.028818512
83964,0.022972569
83973,0.028443566
84617,0.023899695
85258,0.029601876
85579,0.022355556
17283,0.029326046
27097,0.026179187
26781,0.032208048
27103,0.02078807
26816,0.044053588
27220,0.021686774
27228,0.028818512
26835,0.025666295
26844,0.023078403
26853,0.021566352
27140,0.028818512
27151,0.02373062
26858,0.020608641
26861,0.040478166
26874,0.04298323
27169,0.05645573
26881,0.025030069
26894,0.020715712
27182,0.02252244
27193,0.0374914
26899,0.020686368
26909,0.050640564
26915,0.038156148
26636,0.021634934
26939,0.031096878
26637,0.023365635
26666,0.028818512
26680,0.039940998
27001,0.041807365
27003,0.028818512
26697,0.028177794
27026,0.020918932
27027,0.021146616
27033,0.020978466
26734,0.02220667
27039,0.022069508
27047,0.021699054
27052,0.022168655
27711,0.04197031
27716,0.024379376
27380,0.046362024
27722,0.028177794
27750,0.055094052
27770,0.025033165
27448,0.028006623
27455,0.022491997
27863,0.028818512
27866,0.025201814
27475,0.020779578
27779,0.020835014
27781,0.04023259
27786,0.044268228
27832,0.062021878
27521,0.033686224
27848,0.04384248
27856,0.034924425
27545,0.02274904
27548,0.02866311
27556,0.022951854
27256,0.021378603
27561,0.029601876
27565,0.0231855
27571,0.052944068
27260,0.038058374
27269,0.022892026
25747,0.020994876
25754,0.047194738
25453,0.02611606
25454,0.030683191
25767,0.028897628
25776,0.039502643
25459,0.022747047
25466,0.028818512
25476,0.040828504
25784,0.020803105
26448,0.023197075
26121,0.028177794
26458,0.028818512
26138,0.021075832
26144,0.021494161
26156,0.021035343
26479,0.028818512
26490,0.028177794
26163,0.024170697
26178,0.031422384
26611,0.028146563
26212,0.022045111
26574,0.028144598
26580,0.028818512
26582,0.02180297
26590,0.027827607
26592,0.06815162
26313,0.02327549
26000,0.02791578
26320,0.028818512
26322,0.021801133
26329,0.021252656
26354,0.05046642
26385,0.028144598
26386,0.026855784
26393,0.025564825
26095,0.0217533
26401,0.042413145
26409,0.020923635
26416,0.026869144
26102,0.04268702
26113,0.020991834
26420,0.028144598
26753,0.037685383
26762,0.045305572
35621,0.048105616
36041,0.02234511
35640,0.040433656
35655,0.022610324
35941,0.022116104
35948,0.02363908
35952,0.024707725
35664,0.024444079
35675,0.021845844
35967,0.030684162
35716,0.022493154
39942,0.040933676
40267,0.021351982
40270,0.029601876
40274,0.04093809
39960,0.04209759
39962,0.022164429
30999,0.02212233
30598,0.023502432
30599,0.04487048
30905,0.04996105
30917,0.022667617
30620,0.052779242
30637,0.021794215
30928,0.035412822
30929,0.03994494
30638,0.028818512
30667,0.032612003
30671,0.028113404
30673,0.023244658
30962,0.040852766
30969,0.0235018
30974,0.028818512
30684,0.02473683
30687,0.02102479
30688,0.028144598
30699,0.04063038
30703,0.028144598
30401,0.03032492
30405,0.02525217
30415,0.021357702
30728,0.022390833
30442,0.021130502
30457,0.03999293
30776,0.025817417
30464,0.034344934
30468,0.047284156
30472,0.021727862
30788,0.053976566
30804,0.028144598
30805,0.023622692
30811,0.022337357
30830,0.051191386
30834,0.028144598
30835,0.024473125
31481,0.022497017
31497,0.024263551
31158,0.035623066
31176,0.026222102
31498,0.028144598
31511,0.0339122
31193,0.022254813
40502,0.039150093
40410,0.024629291
40421,0.028818512
40100,0.028144598
40110,0.023700288
40127,0.022028422
40132,0.024950467
40460,0.022004003
39855,0.031968694
40180,0.029368643
40206,0.043121807
40213,0.022255609
39900,0.04537974
39901,0.04088066
39905,0.027768943
40258,0.047020417
50452,0.0277806
50769,0.022473972
46242,0.026252033
46896,0.025455458
47225,0.02772929
48202,0.022793643
49192,0.041779943
50152,0.024795301
50156,0.040783133
50475,0.020953517
50480,0.04728171
45935,0.035575844
45937,0.024849806
46586,0.043134518
46596,0.021132002
46600,0.047673065
46926,0.028946767
46931,0.02908164
47256,0.022644864
47567,0.024523214
47574,0.02118554
47585,0.022828342
47893,0.03092522
47903,0.02434125
48227,0.04391524
48544,0.028818512
48557,0.039992724
48873,0.022507763
48882,0.021061165
48889,0.023998149
49519,0.020736946
49528,0.033780377
49532,0.024659693
49859,0.022858215
50165,0.02839289
50486,0.02132699
45961,0.030961834
45966,0.020671897
46295,0.021300454
46615,0.020761216
46946,0.024291828
46952,0.025152504
47261,0.07346338
47270,0.03872356
47928,0.020791171
47929,0.05304296
48244,0.027143387
48894,0.026256155
49234,0.022611605
49543,0.028146563
49551,0.040076442
49555,0.038227037
53654,0.025768334
29335,0.021196157
29738,0.023244042
29745,0.025761288
29746,0.045040917
29748,0.022387005
29642,0.046935752
29648,0.029601876
29361,0.023395637
29677,0.022325745
29388,0.02523245
29684,0.028177794
29413,0.022636827
29418,0.028144598
29452,0.035769667
29456,0.046263266
29464,0.020590547
29466,0.040374473
29158,0.049700834
29494,0.037968736
29187,0.020618292
29189,0.024974937
29512,0.021397056
29203,0.028818512
29530,0.023148796
29219,0.061366297
29223,0.037575446
29224,0.06650112
29230,0.026894191
29552,0.026599133
30219,0.022631362
30246,0.028818512
29924,0.028177794
30277,0.020584874
29939,0.04216607
29943,0.052735087
30288,0.022752311
30290,0.021959096
29963,0.025653275
29965,0.020589344
29970,0.0267898
29989,0.030201044
29993,0.021733731
29994,0.020741604
30313,0.023156814
30004,0.028818512
30006,0.028146563
38901,0.022330042
38591,0.04175933
38916,0.029601876
38602,0.028113404
38603,0.021642376
38924,0.04597495
38949,0.021802196
38952,0.038603514
38955,0.047085114
38972,0.022838918
84212,0.028404577
84523,0.043235064
84538,0.024924176
84540,0.040919777
84843,0.021176701
84845,0.02363061
84846,0.043492563
84850,0.0223963
84856,0.022057477
85165,0.045640234
85168,0.05604931
85173,0.024392495
85483,0.022274073
85498,0.024582855
81665,0.025339643
82628,0.02098329
82630,0.028818512
83268,0.026575228
84224,0.03340862
84228,0.048264667
84235,0.02126353
84543,0.040548783
84553,0.043379627
85182,0.038988147
85184,0.028818512
85502,0.021181326
85520,0.02107217
82005,0.021086706
82006,0.028144598
82012,0.028818512
82330,0.022106891
82647,0.035496794
82648,0.035164498
82969,0.021167343
83285,0.021565307
83289,0.023068612
83296,0.024652097
83606,0.02455495
83611,0.028818512
8771,0.044672698
8776,0.021397118
8462,0.029601876
8477,0.04029622
8480,0.025796162
8798,0.048344877
9148,0.020693624
9151,0.020631148
9152,0.0227663
9478,0.042610433
9164,0.021601422
9170,0.024113663
9593,0.039913613
9597,0.045550335
9196,0.042140666
9200,0.04484063
9495,0.023491058
9218,0.056894064
9505,0.02191704
9527,0.021934584
9533,0.04359516
9548,0.022344485
9277,0.02226747
9301,0.023658913
9315,0.021984406
9317,0.02693434
9318,0.024228461
9010,0.021328801
9018,0.02154844
19328,0.02242151
19621,0.028931981
19627,0.025770206
19352,0.025631253
19651,0.023890585
19058,0.023834376
19077,0.02193215
19085,0.05545958
19398,0.020836651
19408,0.02281626
19106,0.024220167
19111,0.02230541
19418,0.024829453
19420,0.029601876
19123,0.02838628
19130,0.029601876
19460,0.043234885
19486,0.046613287
19490,0.021678843
19491,0.037479877
20154,0.03838603
19831,0.043738123
19845,0.04393857
19856,0.022411624
19860,0.024747442
19882,0.021422142
20298,0.025981251
20304,0.02491423
20305,0.04182987
20313,0.051043533
19907,0.023350297
19913,0.022717401
19916,0.045811754
20236,0.04535416
19927,0.030044876
19972,0.024747167
28534,0.048454434
28874,0.038878284
28895,0.021153396
28594,0.025842078
28604,0.021993585
28612,0.052009407
28614,0.023418304
28944,0.023902515
28946,0.029601876
28948,0.040052228
29269,0.020759042
29270,0.02153154
29272,0.021186972
29583,0.020713588
29290,0.020869382
29608,0.022140734
29616,0.021065135
29308,0.025006365
19581,0.024245344
19306,0.029601876
19311,0.028113404
19312,0.022320544
9329,0.022378229
9025,0.03786298
9035,0.02358557
9351,0.022788567
9360,0.02365904
9387,0.021682097
9388,0.039951224
9390,0.023446664
9398,0.024326948
9093,0.06446868
9754,0.040705908
9755,0.02990147
9759,0.03991003
9760,0.020868415
10092,0.048613645
10096,0.020778708
10098,0.0366218
10105,0.053579945
10136,0.052414954
9802,0.021334533
10223,0.054790087
10233,0.045017768
10164,0.023204878
10179,0.028026259
10181,0.021557897
10189,0.029601876
9885,0.028144598
10217,0.026187783
9915,0.03891906
18478,0.058234952
18479,0.024922917
18810,0.027155945
18824,0.029601876
18825,0.021041658
18518,0.04358241
18532,0.069016725
18850,0.028144598
18856,0.020688435
18547,0.02357516
18548,0.024222989
18554,0.022489423
18868,0.03186713
19195,0.025467308
19499,0.038189553
19201,0.04435996
19519,0.051269814
19520,0.027193144
19521,0.025469437
19528,0.029556595
19532,0.021664659
19535,0.028818512
